Time,SiteIndex,LinkageGroup,DerivedAlleleCount,DerivedAlleleFreq,SelectionCoefficient,SiteClassCode
300,292221,1,212,1.074615E-02,0.000000E+00,0
300,293591,1,929,4.709043E-02,0.000000E+00,0
300,294047,1,2,1.013788E-04,0.000000E+00,0
300,298202,1,34,1.723439E-03,0.000000E+00,0
300,301008,1,366,1.855231E-02,0.000000E+00,0
300,302901,1,5,2.534469E-04,0.000000E+00,0
300,303797,1,5,2.534469E-04,0.000000E+00,0
300,307251,1,3673,1.861821E-01,0.000000E+00,0
300,314804,1,105,5.322384E-03,0.000000E+00,0
300,321853,1,1,5.068938E-05,0.000000E+00,0
300,324060,1,29,1.469992E-03,0.000000E+00,0
300,324366,1,12967,6.572891E-01,7.394781E-03,2
300,324900,1,278,1.409165E-02,0.000000E+00,0
300,326720,1,11655,5.907847E-01,0.000000E+00,0
300,332205,1,2,1.013788E-04,0.000000E+00,0
300,332693,1,3190,1.616991E-01,0.000000E+00,0
300,333881,1,106,5.373074E-03,0.000000E+00,0
300,334779,1,400,2.027575E-02,0.000000E+00,0
300,336531,1,7590,3.847324E-01,0.000000E+00,0
300,337256,1,389,1.971817E-02,2.897970E-04,3
300,338873,1,145,7.349959E-03,0.000000E+00,0
300,341010,1,94,4.764801E-03,0.000000E+00,0
300,341599,1,15,7.603406E-04,0.000000E+00,0
300,341690,1,1581,8.013990E-02,0.000000E+00,0
300,342367,1,2854,1.446675E-01,0.000000E+00,0
300,343581,1,7,3.548256E-04,0.000000E+00,0
300,345722,1,38,1.926196E-03,0.000000E+00,0
300,348884,1,19,9.630981E-04,0.000000E+00,0
300,350817,1,19503,9.885949E-01,0.000000E+00,0
300,353353,1,4421,2.240977E-01,0.000000E+00,0
300,354618,1,258,1.307786E-02,0.000000E+00,0
300,358527,1,1,5.068938E-05,0.000000E+00,0
300,361623,1,1026,5.200730E-02,0.000000E+00,0
300,368844,1,26,1.317924E-03,0.000000E+00,0
300,373724,1,6137,3.110807E-01,1.754017E-03,2
300,375246,1,5,2.534469E-04,0.000000E+00,0
300,375680,1,19276,9.770884E-01,0.000000E+00,0
300,379659,1,33,1.672749E-03,0.000000E+00,0
300,381790,1,1747,8.855434E-02,0.000000E+00,0
300,381852,1,715,3.624290E-02,0.000000E+00,0
300,388487,1,42,2.128954E-03,0.000000E+00,0
300,391846,1,1,5.068938E-05,0.000000E+00,0
300,396272,1,477,2.417883E-02,5.250597E-05,3
300,401215,1,26,1.317924E-03,0.000000E+00,0
300,402390,1,511,2.590227E-02,0.000000E+00,0
300,404965,1,6378,3.232968E-01,0.000000E+00,0
300,405925,1,5,2.534469E-04,0.000000E+00,0
300,408256,1,7,3.548256E-04,0.000000E+00,0
300,408304,1,15,7.603406E-04,0.000000E+00,0
300,415332,1,88,4.460665E-03,0.000000E+00,0
300,417138,1,23,1.165856E-03,0.000000E+00,0
300,422562,1,4,2.027575E-04,0.000000E+00,0
300,423362,1,1,5.068938E-05,0.000000E+00,0
300,423997,1,5,2.534469E-04,0.000000E+00,0
300,427921,1,4,2.027575E-04,0.000000E+00,0
300,428688,1,59,2.990673E-03,0.000000E+00,0
300,430455,1,504,2.554745E-02,0.000000E+00,0
300,430685,1,1068,5.413625E-02,0.000000E+00,0
300,432169,1,6428,3.258313E-01,0.000000E+00,0
300,432399,1,5,2.534469E-04,0.000000E+00,0
300,433714,1,17,8.617194E-04,0.000000E+00,0
300,433740,1,233,1.181062E-02,0.000000E+00,0
300,434173,1,2,1.013788E-04,0.000000E+00,0
300,437518,1,7,3.548256E-04,0.000000E+00,0
300,437986,1,224,1.135442E-02,0.000000E+00,0
300,443930,1,79,4.004461E-03,0.000000E+00,0
300,447318,1,15,7.603406E-04,0.000000E+00,0
300,447799,1,27,1.368613E-03,0.000000E+00,0
300,450158,1,1680,8.515815E-02,0.000000E+00,0
300,452720,1,3359,1.702656E-01,0.000000E+00,0
300,456820,1,622,3.152879E-02,0.000000E+00,0
300,458917,1,26,1.317924E-03,0.000000E+00,0
300,460192,1,3363,1.704684E-01,0.000000E+00,0
300,461168,1,7,3.548256E-04,0.000000E+00,0
300,463711,1,15,7.603406E-04,0.000000E+00,0
300,464552,1,3,1.520681E-04,0.000000E+00,0
300,464595,1,5247,2.659672E-01,0.000000E+00,0
300,465099,1,9906,5.021290E-01,0.000000E+00,0
300,465313,1,30,1.520681E-03,0.000000E+00,0
300,465663,1,4371,2.215633E-01,0.000000E+00,0
300,466183,1,14,7.096513E-04,0.000000E+00,0
300,466229,1,6,3.041363E-04,0.000000E+00,0
300,468150,1,4,2.027575E-04,0.000000E+00,0
300,468610,1,2,1.013788E-04,0.000000E+00,0
300,470405,1,1,5.068938E-05,0.000000E+00,0
300,470957,1,483,2.448297E-02,0.000000E+00,0
300,473435,1,246,1.246959E-02,0.000000E+00,0
300,473886,1,325,1.647405E-02,0.000000E+00,0
300,479435,1,36,1.824818E-03,0.000000E+00,0
300,484844,1,1332,6.751825E-02,0.000000E+00,0
300,485053,1,93,4.714112E-03,0.000000E+00,0
300,489288,1,1,5.068938E-05,0.000000E+00,0
300,495086,1,34,1.723439E-03,0.000000E+00,0
300,496430,1,4938,2.503041E-01,0.000000E+00,0
300,502469,2,256,1.297648E-02,0.000000E+00,0
300,503213,2,13,6.589619E-04,0.000000E+00,0
300,505209,2,2,1.013788E-04,0.000000E+00,0
300,515542,2,1150,5.829278E-02,0.000000E+00,0
300,523286,2,70,3.548256E-03,0.000000E+00,0
300,527804,2,12460,6.315896E-01,0.000000E+00,0
300,528512,2,528,2.676399E-02,0.000000E+00,0
300,530804,2,8008,4.059205E-01,0.000000E+00,0
300,531630,2,3,1.520681E-04,0.000000E+00,0
300,533648,2,8121,4.116484E-01,0.000000E+00,0
300,534720,2,28,1.419303E-03,0.000000E+00,0
300,538704,2,19,9.630981E-04,0.000000E+00,0
300,539780,2,2,1.013788E-04,0.000000E+00,0
300,543184,2,4055,2.055454E-01,0.000000E+00,0
300,545011,2,110,5.575831E-03,0.000000E+00,0
300,547042,2,1,5.068938E-05,0.000000E+00,0
300,556891,2,6,3.041363E-04,0.000000E+00,0
300,560341,2,1,5.068938E-05,0.000000E+00,0
300,560717,2,258,1.307786E-02,-1.418225E-02,1
300,560766,2,8894,4.508313E-01,0.000000E+00,0
300,560906,2,5,2.534469E-04,0.000000E+00,0
300,562212,2,23,1.165856E-03,0.000000E+00,0
300,562303,2,8,4.055150E-04,0.000000E+00,0
300,566255,2,48,2.433090E-03,0.000000E+00,0
300,566904,2,32,1.622060E-03,0.000000E+00,0
300,568133,2,1246,6.315896E-02,0.000000E+00,0
300,568522,2,1009,5.114558E-02,0.000000E+00,0
300,571218,2,3,1.520681E-04,0.000000E+00,0
300,571626,2,1,5.068938E-05,0.000000E+00,0
300,572335,2,9,4.562044E-04,0.000000E+00,0
300,572847,2,1,5.068938E-05,0.000000E+00,0
300,577540,2,4,2.027575E-04,0.000000E+00,0
300,580875,2,12888,6.532847E-01,0.000000E+00,0
300,581333,2,1540,7.806164E-02,0.000000E+00,0
300,582729,2,148,7.502028E-03,0.000000E+00,0
300,585082,2,2,1.013788E-04,0.000000E+00,0
300,586948,2,142,7.197891E-03,0.000000E+00,0
300,591516,2,14397,7.297749E-01,4.551327E-03,3
300,596318,2,121,6.133414E-03,0.000000E+00,0
300,598035,2,3902,1.977899E-01,0.000000E+00,0
300,603995,2,4082,2.069140E-01,0.000000E+00,0
300,612365,2,164,8.313058E-03,0.000000E+00,0
300,614960,2,1,5.068938E-05,0.000000E+00,0
300,616436,2,744,3.771290E-02,0.000000E+00,0
300,616751,2,1,5.068938E-05,0.000000E+00,0
300,617268,2,37,1.875507E-03,0.000000E+00,0
300,620688,2,4296,2.177616E-01,0.000000E+00,0
300,623210,2,2,1.013788E-04,0.000000E+00,0
300,625158,2,2,1.013788E-04,0.000000E+00,0
300,626347,2,108,5.474453E-03,0.000000E+00,0
300,626409,2,28,1.419303E-03,0.000000E+00,0
300,627467,2,1057,5.357867E-02,0.000000E+00,0
300,629157,2,4,2.027575E-04,-1.803391E-02,1
300,633384,2,14,7.096513E-04,0.000000E+00,0
300,635076,2,5047,2.558293E-01,0.000000E+00,0
300,635404,2,251,1.272303E-02,0.000000E+00,0
300,635840,2,20,1.013788E-03,0.000000E+00,0
300,637269,2,17,8.617194E-04,0.000000E+00,0
300,637767,2,19,9.630981E-04,0.000000E+00,0
300,638203,2,1144,5.798865E-02,0.000000E+00,0
300,642315,2,71,3.598946E-03,0.000000E+00,0
300,643368,2,26,1.317924E-03,0.000000E+00,0
300,643458,2,2277,1.154197E-01,0.000000E+00,0
300,644948,2,8264,4.188970E-01,0.000000E+00,0
300,646937,2,2244,1.137470E-01,0.000000E+00,0
300,647004,2,762,3.862530E-02,0.000000E+00,0
300,648059,2,1,5.068938E-05,0.000000E+00,0
300,652894,2,19612,9.941200E-01,0.000000E+00,0
300,653844,2,371,1.880576E-02,0.000000E+00,0
300,656903,2,2202,1.116180E-01,0.000000E+00,0
300,661313,2,697,3.533049E-02,0.000000E+00,0
300,664048,2,81,4.105839E-03,0.000000E+00,0
300,665846,2,917,4.648216E-02,0.000000E+00,0
300,667800,2,7,3.548256E-04,0.000000E+00,0
300,672812,2,15,7.603406E-04,0.000000E+00,0
300,674485,2,2,1.013788E-04,0.000000E+00,0
300,677613,2,844,4.278183E-02,0.000000E+00,0
300,686559,2,43,2.179643E-03,0.000000E+00,0
300,686845,2,947,4.800284E-02,0.000000E+00,0
300,688227,2,1,5.068938E-05,0.000000E+00,0
300,688260,2,1,5.068938E-05,0.000000E+00,0
300,689078,2,1180,5.981346E-02,0.000000E+00,0
300,690749,2,2114,1.071573E-01,0.000000E+00,0
300,693613,2,2,1.013788E-04,0.000000E+00,0
300,695176,2,46,2.331711E-03,0.000000E+00,0
300,696817,2,1562,7.917680E-02,0.000000E+00,0
300,698997,2,40,2.027575E-03,0.000000E+00,0
300,703281,2,4734,2.399635E-01,0.000000E+00,0
300,709408,2,8,4.055150E-04,0.000000E+00,0
300,719536,2,7,3.548256E-04,0.000000E+00,0
300,721622,2,108,5.474453E-03,-1.504973E-02,1
300,722903,2,43,2.179643E-03,0.000000E+00,0
300,724495,2,290,1.469992E-02,0.000000E+00,0
300,725824,2,367,1.860300E-02,0.000000E+00,0
300,727056,2,49,2.483779E-03,0.000000E+00,0
300,727205,2,13576,6.881590E-01,0.000000E+00,0
300,730892,2,12336,6.253041E-01,0.000000E+00,0
300,734958,2,4032,2.043796E-01,0.000000E+00,0
300,737438,2,17,8.617194E-04,0.000000E+00,0
300,739163,2,3,1.520681E-04,0.000000E+00,0
300,741819,2,4309,2.184205E-01,0.000000E+00,0
300,746563,2,55,2.787916E-03,0.000000E+00,0
300,749154,2,7804,3.955799E-01,2.499376E-03,3
300,754546,3,26,1.317924E-03,0.000000E+00,0
300,759083,3,1383,7.010341E-02,0.000000E+00,0
300,759338,3,3,1.520681E-04,0.000000E+00,0
300,760300,3,82,4.156529E-03,0.000000E+00,0
300,760405,3,780,3.953771E-02,3.095852E-03,3
300,760549,3,13,6.589619E-04,0.000000E+00,0
300,760956,3,84,4.257908E-03,0.000000E+00,0
300,761951,3,12108,6.137470E-01,0.000000E+00,0
300,764388,3,548,2.777778E-02,0.000000E+00,0
300,765198,3,247,1.252028E-02,0.000000E+00,0
300,768182,3,8,4.055150E-04,0.000000E+00,0
300,768531,3,7821,3.964416E-01,0.000000E+00,0
300,770149,3,66,3.345499E-03,0.000000E+00,0
300,775822,3,4,2.027575E-04,0.000000E+00,0
300,776257,3,16,8.110300E-04,0.000000E+00,0
300,778328,3,39,1.976886E-03,0.000000E+00,0
300,778550,3,211,1.069546E-02,0.000000E+00,0
300,778821,3,7156,3.627332E-01,0.000000E+00,0
300,778991,3,19,9.630981E-04,0.000000E+00,0
300,779799,3,23,1.165856E-03,0.000000E+00,0
300,780387,3,19,9.630981E-04,0.000000E+00,0
300,783912,3,1907,9.666464E-02,0.000000E+00,0
300,790989,3,4,2.027575E-04,0.000000E+00,0
300,791681,3,56,2.838605E-03,0.000000E+00,0
300,791948,3,1,5.068938E-05,0.000000E+00,0
300,792773,3,2737,1.387368E-01,0.000000E+00,0
300,793595,3,9,4.562044E-04,0.000000E+00,0
300,797490,3,68,3.446878E-03,0.000000E+00,0
300,800497,3,15094,7.651054E-01,0.000000E+00,0
300,800600,3,1665,8.439781E-02,0.000000E+00,0
300,805036,3,3,1.520681E-04,0.000000E+00,0
300,805444,3,1,5.068938E-05,0.000000E+00,0
300,807065,3,94,4.764801E-03,0.000000E+00,0
300,807252,3,144,7.299270E-03,0.000000E+00,0
300,810277,3,14,7.096513E-04,0.000000E+00,0
300,812538,3,252,1.277372E-02,0.000000E+00,0
300,813606,3,628,3.183293E-02,0.000000E+00,0
300,818445,3,1169,5.925588E-02,0.000000E+00,0
300,819635,3,12140,6.153690E-01,0.000000E+00,0
300,822209,3,4,2.027575E-04,0.000000E+00,0
300,822264,3,516,2.615572E-02,0.000000E+00,0
300,823958,3,3921,1.987530E-01,0.000000E+00,0
300,827452,3,3200,1.622060E-01,0.000000E+00,0
300,829509,3,4897,2.482259E-01,0.000000E+00,0
300,836504,3,2467,1.250507E-01,0.000000E+00,0
300,836685,3,5705,2.891829E-01,0.000000E+00,0
300,837278,3,117,5.930657E-03,0.000000E+00,0
300,840074,3,33,1.672749E-03,0.000000E+00,0
300,842784,3,44,2.230333E-03,0.000000E+00,0
300,843437,3,19,9.630981E-04,0.000000E+00,0
300,844777,3,22,1.115166E-03,0.000000E+00,0
300,845515,3,525,2.661192E-02,0.000000E+00,0
300,847976,3,22,1.115166E-03,0.000000E+00,0
300,850832,3,6,3.041363E-04,0.000000E+00,0
300,854766,3,8,4.055150E-04,0.000000E+00,0
300,857324,3,1487,7.537510E-02,0.000000E+00,0
300,859530,3,30,1.520681E-03,0.000000E+00,0
300,866252,3,159,8.059611E-03,0.000000E+00,0
300,869526,3,6,3.041363E-04,0.000000E+00,0
300,873059,3,1619,8.206610E-02,0.000000E+00,0
300,874607,3,1,5.068938E-05,0.000000E+00,0
300,876755,3,24,1.216545E-03,0.000000E+00,0
300,879868,3,28,1.419303E-03,0.000000E+00,0
300,883525,3,1065,5.398418E-02,0.000000E+00,0
300,883943,3,22,1.115166E-03,0.000000E+00,0
300,886317,3,133,6.741687E-03,-1.021752E-02,1
300,888835,3,988,5.008110E-02,0.000000E+00,0
300,898826,3,58,2.939984E-03,0.000000E+00,0
300,903839,3,144,7.299270E-03,0.000000E+00,0
300,904597,3,9,4.562044E-04,0.000000E+00,0
300,905761,3,21,1.064477E-03,0.000000E+00,0
300,906154,3,1439,7.294201E-02,0.000000E+00,0
300,909263,3,11,5.575831E-04,0.000000E+00,0
300,913237,3,7,3.548256E-04,0.000000E+00,0
300,913553,3,1925,9.757705E-02,0.000000E+00,0
300,914118,3,833,4.222425E-02,0.000000E+00,0
300,918156,3,68,3.446878E-03,0.000000E+00,0
300,924485,3,1,5.068938E-05,0.000000E+00,0
300,927906,3,14447,7.323094E-01,0.000000E+00,0
300,928468,3,174,8.819951E-03,0.000000E+00,0
300,929880,3,19,9.630981E-04,0.000000E+00,0
300,942128,3,52,2.635848E-03,0.000000E+00,0
300,943909,3,683,3.462084E-02,0.000000E+00,0
300,945177,3,11,5.575831E-04,0.000000E+00,0
300,945644,3,8,4.055150E-04,0.000000E+00,0
300,947211,3,12,6.082725E-04,0.000000E+00,0
300,948682,3,391,1.981955E-02,0.000000E+00,0
300,955984,3,4612,2.337794E-01,0.000000E+00,0
300,963184,3,144,7.299270E-03,0.000000E+00,0
300,967295,3,14592,7.396594E-01,0.000000E+00,0
300,970263,3,7,3.548256E-04,0.000000E+00,0
300,976194,3,1730,8.769262E-02,0.000000E+00,0
300,979312,3,3655,1.852697E-01,0.000000E+00,0
300,985230,3,6428,3.258313E-01,0.000000E+00,0
300,986350,3,15020,7.613544E-01,0.000000E+00,0
300,987095,3,3651,1.850669E-01,0.000000E+00,0
300,987812,3,4682,2.373277E-01,0.000000E+00,0
300,993573,3,4,2.027575E-04,0.000000E+00,0
300,995895,3,565,2.863950E-02,0.000000E+00,0
300,999848,3,76,3.852393E-03,0.000000E+00,0
400,4,0,2628,1.278583E-01,0.000000E+00,0
400,500,0,76,3.697577E-03,0.000000E+00,0
400,750,0,9,4.378710E-04,0.000000E+00,0
400,2365,0,4,1.946093E-04,0.000000E+00,0
400,2411,0,1,4.865233E-05,0.000000E+00,0
400,2750,0,526,2.559113E-02,6.256811E-03,2
400,6713,0,85,4.135448E-03,0.000000E+00,0
400,9940,0,1201,5.843145E-02,0.000000E+00,0
400,20110,0,1,4.865233E-05,0.000000E+00,0
400,21884,0,110,5.351756E-03,0.000000E+00,0
400,23692,0,2225,1.082514E-01,0.000000E+00,0
400,23808,0,16,7.784373E-04,0.000000E+00,0
400,25729,0,2,9.730466E-05,0.000000E+00,0
400,25995,0,3,1.459570E-04,0.000000E+00,0
400,39349,0,3392,1.650287E-01,0.000000E+00,0
400,39786,0,4989,2.427265E-01,0.000000E+00,0
400,40070,0,36,1.751484E-03,0.000000E+00,0
400,41299,0,13,6.324803E-04,0.000000E+00,0
400,43421,0,6,2.919140E-04,0.000000E+00,0
400,47094,0,5,2.432617E-04,0.000000E+00,0
400,48344,0,7,3.405663E-04,0.000000E+00,0
400,49134,0,3142,1.528656E-01,0.000000E+00,0
400,50311,0,34,1.654179E-03,0.000000E+00,0
400,50843,0,2303,1.120463E-01,0.000000E+00,0
400,51014,0,830,4.038143E-02,0.000000E+00,0
400,53597,0,88,4.281405E-03,0.000000E+00,0
400,56976,0,2,9.730466E-05,0.000000E+00,0
400,64067,0,1,4.865233E-05,-6.342039E-03,1
400,65839,0,2414,1.174467E-01,0.000000E+00,0
400,67791,0,40,1.946093E-03,0.000000E+00,0
400,68224,0,1,4.865233E-05,0.000000E+00,0
400,68667,0,1,4.865233E-05,0.000000E+00,0
400,69761,0,19141,9.312543E-01,0.000000E+00,0
400,72752,0,11,5.351756E-04,0.000000E+00,0
400,75311,0,3722,1.810840E-01,0.000000E+00,0
400,75589,0,7,3.405663E-04,0.000000E+00,0
400,80573,0,9726,4.731926E-01,0.000000E+00,0
400,80677,0,4901,2.384451E-01,0.000000E+00,0
400,80729,0,10,4.865233E-04,0.000000E+00,0
400,82442,0,724,3.522429E-02,0.000000E+00,0
400,91360,0,3496,1.700885E-01,0.000000E+00,0
400,93159,0,356,1.732023E-02,0.000000E+00,0
400,94274,0,12,5.838280E-04,0.000000E+00,0
400,94568,0,992,4.826311E-02,0.000000E+00,0
400,94616,0,376,1.829328E-02,0.000000E+00,0
400,95997,0,323,1.571470E-02,0.000000E+00,0
400,99195,0,22,1.070351E-03,0.000000E+00,0
400,100644,0,970,4.719276E-02,0.000000E+00,0
400,107838,0,8,3.892186E-04,0.000000E+00,0
400,109384,0,458,2.228277E-02,0.000000E+00,0
400,109739,0,2,9.730466E-05,0.000000E+00,0
400,109783,0,3742,1.820570E-01,0.000000E+00,0
400,110060,0,289,1.406052E-02,0.000000E+00,0
400,112212,0,403,1.960689E-02,0.000000E+00,0
400,112963,0,1,4.865233E-05,0.000000E+00,0
400,113675,0,1092,5.312834E-02,0.000000E+00,0
400,117794,0,40,1.946093E-03,0.000000E+00,0
400,118746,0,7488,3.643087E-01,0.000000E+00,0
400,119808,0,416,2.023937E-02,0.000000E+00,0
400,123533,0,7,3.405663E-04,0.000000E+00,0
400,123596,0,378,1.839058E-02,0.000000E+00,0
400,123854,0,409,1.989880E-02,0.000000E+00,0
400,129701,0,11841,5.760922E-01,0.000000E+00,0
400,132764,0,1,4.865233E-05,0.000000E+00,0
400,133954,0,277,1.347670E-02,0.000000E+00,0
400,134060,0,903,4.393305E-02,0.000000E+00,0
400,134417,0,191,9.292595E-03,0.000000E+00,0
400,134854,0,1271,6.183711E-02,0.000000E+00,0
400,137612,0,240,1.167656E-02,0.000000E+00,0
400,138160,0,1,4.865233E-05,0.000000E+00,0
400,139765,0,16,7.784373E-04,0.000000E+00,0
400,143189,0,1,4.865233E-05,0.000000E+00,0
400,145247,0,603,2.933736E-02,0.000000E+00,0
400,150366,0,12078,5.876228E-01,0.000000E+00,0
400,158000,0,227,1.104408E-02,-4.674956E-04,1
400,158636,0,227,1.104408E-02,0.000000E+00,0
400,161135,0,4,1.946093E-04,0.000000E+00,0
400,161336,0,1,4.865233E-05,0.000000E+00,0
400,168085,0,3,1.459570E-04,0.000000E+00,0
400,170202,0,294,1.430379E-02,0.000000E+00,0
400,175191,0,6871,3.342902E-01,5.950080E-03,3
400,178342,0,34,1.654179E-03,0.000000E+00,0
400,179098,0,251,1.221173E-02,0.000000E+00,0
400,182123,0,47,2.286660E-03,0.000000E+00,0
400,188124,0,1,4.865233E-05,0.000000E+00,0
400,188507,0,1658,8.066556E-02,0.000000E+00,0
400,190457,0,1723,8.382797E-02,0.000000E+00,0
400,190493,0,108,5.254452E-03,0.000000E+00,0
400,192416,0,55,2.675878E-03,0.000000E+00,0
400,196525,0,1016,4.943077E-02,0.000000E+00,0
400,202256,0,7,3.405663E-04,0.000000E+00,0
400,209996,0,1194,5.809088E-02,0.000000E+00,0
400,211369,0,2,9.730466E-05,0.000000E+00,0
400,213274,0,4,1.946093E-04,0.000000E+00,0
400,213593,0,46,2.238007E-03,0.000000E+00,0
400,215960,0,213,1.036295E-02,0.000000E+00,0
400,217712,0,1,4.865233E-05,0.000000E+00,0
400,219049,0,132,6.422108E-03,0.000000E+00,0
400,219351,0,573,2.787779E-02,0.000000E+00,0
400,220217,0,11808,5.744867E-01,0.000000E+00,0
400,223192,0,19,9.243943E-04,0.000000E+00,0
400,226830,0,1,4.865233E-05,0.000000E+00,0
400,229354,0,862,4.193831E-02,0.000000E+00,0
400,243273,0,2416,1.175440E-01,0.000000E+00,0
400,244147,0,3,1.459570E-04,0.000000E+00,0
400,246997,0,285,1.386591E-02,0.000000E+00,0
400,247129,0,440,2.140703E-02,0.000000E+00,0
400,247164,0,782,3.804612E-02,0.000000E+00,0
400,248349,0,17261,8.397879E-01,0.000000E+00,0
400,251075,1,1,4.865233E-05,2.680416E-03,3
400,252728,1,3406,1.657098E-01,0.000000E+00,0
400,255856,1,4272,2.078428E-01,0.000000E+00,0
400,259797,1,2,9.730466E-05,0.000000E+00,0
400,263702,1,2,9.730466E-05,0.000000E+00,0
400,265695,1,210,1.021699E-02,0.000000E+00,0
400,269088,1,18,8.757419E-04,0.000000E+00,0
400,269347,1,274,1.333074E-02,0.000000E+00,0
400,273586,1,2240,1.089812E-01,0.000000E+00,0
400,280206,1,1,4.865233E-05,0.000000E+00,0
400,282184,1,406,1.975285E-02,0.000000E+00,0
400,282631,1,3422,1.664883E-01,0.000000E+00,0
400,283862,1,6824,3.320035E-01,0.000000E+00,0
400,285711,1,775,3.770556E-02,0.000000E+00,0
400,286073,1,1555,7.565437E-02,0.000000E+00,0
400,287927,1,111,5.400409E-03,0.000000E+00,0
400,292221,1,334,1.624988E-02,0.000000E+00,0
400,293591,1,760,3.697577E-02,0.000000E+00,0
400,295412,1,234,1.138465E-02,0.000000E+00,0
400,296929,1,4,1.946093E-04,0.000000E+00,0
400,298218,1,3,1.459570E-04,4.168489E-03,3
400,301008,1,386,1.877980E-02,0.000000E+00,0
400,301028,1,2,9.730466E-05,0.000000E+00,0
400,307251,1,3988,1.940255E-01,0.000000E+00,0
400,313773,1,6,2.919140E-04,0.000000E+00,0
400,314804,1,26,1.264961E-03,0.000000E+00,0
400,316522,1,4,1.946093E-04,0.000000E+00,0
400,319495,1,27,1.313613E-03,0.000000E+00,0
400,324060,1,34,1.654179E-03,0.000000E+00,0
400,324366,1,16636,8.093802E-01,7.394781E-03,2
400,324900,1,116,5.643670E-03,0.000000E+00,0
400,326720,1,12008,5.842172E-01,0.000000E+00,0
400,332693,1,3394,1.651260E-01,0.000000E+00,0
400,334779,1,403,1.960689E-02,0.000000E+00,0
400,336531,1,7154,3.480588E-01,0.000000E+00,0
400,337256,1,469,2.281794E-02,2.897970E-04,3
400,337297,1,3,1.459570E-04,0.000000E+00,0
400,338873,1,222,1.080082E-02,0.000000E+00,0
400,341690,1,1401,6.816191E-02,0.000000E+00,0
400,342251,1,17,8.270896E-04,0.000000E+00,0
400,342367,1,3076,1.496546E-01,0.000000E+00,0
400,345722,1,10,4.865233E-04,0.000000E+00,0
400,350817,1,20430,9.939671E-01,0.000000E+00,0
400,353353,1,4573,2.224871E-01,0.000000E+00,0
400,354618,1,78,3.794882E-03,0.000000E+00,0
400,361623,1,762,3.707308E-02,0.000000E+00,0
400,365075,1,7,3.405663E-04,0.000000E+00,0
400,365209,1,2,9.730466E-05,0.000000E+00,0
400,365828,1,1,4.865233E-05,3.471615E-04,3
400,368844,1,218,1.060621E-02,0.000000E+00,0
400,373724,1,7574,3.684928E-01,1.754017E-03,2
400,375680,1,19979,9.720249E-01,0.000000E+00,0
400,377295,1,14,6.811326E-04,0.000000E+00,0
400,381790,1,1717,8.353605E-02,0.000000E+00,0
400,381852,1,931,4.529532E-02,0.000000E+00,0
400,384668,1,12,5.838280E-04,0.000000E+00,0
400,386297,1,13,6.324803E-04,0.000000E+00,0
400,393832,1,1,4.865233E-05,0.000000E+00,0
400,396272,1,453,2.203951E-02,5.250597E-05,3
400,402390,1,537,2.612630E-02,0.000000E+00,0
400,404965,1,7651,3.722390E-01,0.000000E+00,0
400,407745,1,41,1.994746E-03,0.000000E+00,0
400,409859,1,5,2.432617E-04,0.000000E+00,0
400,410403,1,4,1.946093E-04,0.000000E+00,0
400,412236,1,10,4.865233E-04,0.000000E+00,0
400,415332,1,59,2.870487E-03,0.000000E+00,0
400,422562,1,119,5.789627E-03,0.000000E+00,0
400,428688,1,137,6.665369E-03,0.000000E+00,0
400,430455,1,405,1.970419E-02,0.000000E+00,0
400,430685,1,902,4.388440E-02,0.000000E+00,0
400,432169,1,6977,3.394473E-01,0.000000E+00,0
400,433714,1,18,8.757419E-04,0.000000E+00,0
400,433740,1,67,3.259706E-03,0.000000E+00,0
400,437986,1,263,1.279556E-02,0.000000E+00,0
400,443930,1,300,1.459570E-02,0.000000E+00,0
400,445262,1,2,9.730466E-05,0.000000E+00,0
400,450158,1,1583,7.701664E-02,0.000000E+00,0
400,452720,1,3630,1.766080E-01,0.000000E+00,0
400,456008,1,12,5.838280E-04,0.000000E+00,0
400,456820,1,935,4.548993E-02,0.000000E+00,0
400,460192,1,2862,1.392430E-01,0.000000E+00,0
400,461911,1,45,2.189355E-03,0.000000E+00,0
400,463711,1,15,7.297850E-04,0.000000E+00,0
400,463907,1,2,9.730466E-05,0.000000E+00,0
400,464595,1,4924,2.395641E-01,0.000000E+00,0
400,465099,1,10121,4.924102E-01,0.000000E+00,0
400,465313,1,15,7.297850E-04,0.000000E+00,0
400,465663,1,5364,2.609711E-01,0.000000E+00,0
400,470957,1,899,4.373845E-02,0.000000E+00,0
400,472163,1,25,1.216308E-03,0.000000E+00,0
400,473435,1,184,8.952029E-03,0.000000E+00,0
400,473886,1,348,1.693101E-02,0.000000E+00,0
400,482103,1,14,6.811326E-04,0.000000E+00,0
400,484844,1,1464,7.122701E-02,0.000000E+00,0
400,485053,1,200,9.730466E-03,0.000000E+00,0
400,488159,1,3,1.459570E-04,0.000000E+00,0
400,489191,1,1,4.865233E-05,0.000000E+00,0
400,489906,1,1,4.865233E-05,0.000000E+00,0
400,496083,1,29,1.410918E-03,0.000000E+00,0
400,496430,1,5496,2.673932E-01,0.000000E+00,0
400,501747,2,13,6.324803E-04,0.000000E+00,0
400,502469,2,381,1.853654E-02,0.000000E+00,0
400,515542,2,1089,5.298239E-02,0.000000E+00,0
400,519527,2,34,1.654179E-03,0.000000E+00,0
400,520447,2,1,4.865233E-05,1.109675E-02,3
